dataset,application_id,row_index,decision_id,decision_name,threshold,original_probability_good,decision_probability_good,would_approve,changed_feature_count,top_changes,customer_recommendations
german,german_000442,442,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.34001424908638,0.3859202563762665,False,3,"[{""feature"": ""credit_amount"", ""from"": 2629.0, ""to"": 2235.0, ""delta"": -394.0}, {""feature"": ""duration"", ""from"": 20.0, ""to"": 15.0, ""delta"": -5.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 2629.0 to about 2235.0."", ""Repayment duration could be shortened from 20.0 months to about 15.0 months."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000442,442,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.34001424908638,0.6344982981681824,True,3,"[{""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}, {""feature"": ""other_installment_plans"", ""from"": ""a141"", ""to"": ""a143""}]","[""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable."", ""Other installment plan status could change from other installment plan at bank to no other installment plan.""]"
german,german_000443,443,1,Reduce requested loan amount,0.38999999999999996,0.28674978017807007,0.31919604539871216,False,2,"[{""feature"": ""credit_amount"", ""from"": 719.0, ""to"": 539.0, ""delta"": -180.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 719.0 to about 539.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000443,443,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.28674978017807007,0.32603931427001953,False,3,"[{""feature"": ""credit_amount"", ""from"": 719.0, ""to"": 611.0, ""delta"": -108.0}, {""feature"": ""duration"", ""from"": 12.0, ""to"": 9.0, ""delta"": -3.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 719.0 to about 611.0."", ""Repayment duration could be shortened from 12.0 months to about 9.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000443,443,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.28674978017807007,0.7104629278182983,True,3,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}, {""feature"": ""other_installment_plans"", ""from"": ""a141"", ""to"": ""a143""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable."", ""Other installment plan status could change from other installment plan at bank to no other installment plan.""]"
german,german_000446,446,1,Reduce requested loan amount,0.38999999999999996,0.1973111778497696,0.21760649979114532,False,2,"[{""feature"": ""credit_amount"", ""from"": 1842.0, ""to"": 1382.0, ""delta"": -460.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1842.0 to about 1382.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000446,446,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.1973111778497696,0.22695261240005493,False,3,"[{""feature"": ""credit_amount"", ""from"": 1842.0, ""to"": 1566.0, ""delta"": -276.0}, {""feature"": ""duration"", ""from"": 36.0, ""to"": 27.0, ""delta"": -9.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1842.0 to about 1566.0."", ""Repayment duration could be shortened from 36.0 months to about 27.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000446,446,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.1973111778497696,0.3082810640335083,False,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000449,449,1,Reduce requested loan amount,0.38999999999999996,0.3226884603500366,0.35999754071235657,False,2,"[{""feature"": ""credit_amount"", ""from"": 1512.0, ""to"": 1134.0, ""delta"": -378.0}, {""feature"": ""installment_rate"", ""from"": 3.0, ""to"": 2.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1512.0 to about 1134.0."", ""Installment burden could be lowered from 3.0 to about 2.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000449,449,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.3226884603500366,0.36356982588768005,False,3,"[{""feature"": ""credit_amount"", ""from"": 1512.0, ""to"": 1285.0, ""delta"": -227.0}, {""feature"": ""duration"", ""from"": 15.0, ""to"": 11.0, ""delta"": -4.0}, {""feature"": ""installment_rate"", ""from"": 3.0, ""to"": 2.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1512.0 to about 1285.0."", ""Repayment duration could be shortened from 15.0 months to about 11.0 months."", ""Installment burden could be lowered from 3.0 to about 2.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000449,449,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.3226884603500366,0.6940498352050781,True,3,"[{""feature"": ""installment_rate"", ""from"": 3.0, ""to"": 2.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}, {""feature"": ""other_installment_plans"", ""from"": ""a142"", ""to"": ""a143""}]","[""Installment burden could be lowered from 3.0 to about 2.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable."", ""Other installment plan status could change from other installment plan at store to no other installment plan.""]"
german,german_000454,454,1,Reduce requested loan amount,0.38999999999999996,0.25514981150627136,0.279211163520813,False,2,"[{""feature"": ""credit_amount"", ""from"": 4817.0, ""to"": 3613.0, ""delta"": -1204.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 4817.0 to about 3613.0."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000454,454,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.25514981150627136,0.2893628776073456,False,3,"[{""feature"": ""credit_amount"", ""from"": 4817.0, ""to"": 4094.0, ""delta"": -723.0}, {""feature"": ""duration"", ""from"": 24.0, ""to"": 18.0, ""delta"": -6.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 4817.0 to about 4094.0."", ""Repayment duration could be shortened from 24.0 months to about 18.0 months."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000454,454,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.25514981150627136,0.4344719350337982,True,2,"[{""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a102"", ""to"": ""a103""}]","[""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000457,457,1,Reduce requested loan amount,0.38999999999999996,0.36531713604927063,0.3838340938091278,False,2,"[{""feature"": ""credit_amount"", ""from"": 3386.0, ""to"": 2540.0, ""delta"": -846.0}, {""feature"": ""installment_rate"", ""from"": 3.0, ""to"": 2.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 3386.0 to about 2540.0."", ""Installment burden could be lowered from 3.0 to about 2.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000457,457,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.36531713604927063,0.3871099352836609,False,3,"[{""feature"": ""credit_amount"", ""from"": 3386.0, ""to"": 2878.0, ""delta"": -508.0}, {""feature"": ""duration"", ""from"": 12.0, ""to"": 9.0, ""delta"": -3.0}, {""feature"": ""installment_rate"", ""from"": 3.0, ""to"": 2.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 3386.0 to about 2878.0."", ""Repayment duration could be shortened from 12.0 months to about 9.0 months."", ""Installment burden could be lowered from 3.0 to about 2.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000457,457,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.36531713604927063,0.48573946952819824,True,2,"[{""feature"": ""installment_rate"", ""from"": 3.0, ""to"": 2.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 3.0 to about 2.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000458,458,1,Reduce requested loan amount,0.38999999999999996,0.38440820574760437,0.4234611690044403,True,2,"[{""feature"": ""credit_amount"", ""from"": 343.0, ""to"": 257.0, ""delta"": -86.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 343.0 to about 257.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000458,458,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.38440820574760437,0.42766273021698,True,3,"[{""feature"": ""credit_amount"", ""from"": 343.0, ""to"": 292.0, ""delta"": -51.0}, {""feature"": ""duration"", ""from"": 6.0, ""to"": 4.0, ""delta"": -2.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 343.0 to about 292.0."", ""Repayment duration could be shortened from 6.0 months to about 4.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000458,458,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.38440820574760437,0.5718927979469299,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000461,461,1,Reduce requested loan amount,0.38999999999999996,0.30584102869033813,0.33802109956741333,False,2,"[{""feature"": ""credit_amount"", ""from"": 1721.0, ""to"": 1291.0, ""delta"": -430.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1721.0 to about 1291.0."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000461,461,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.30584102869033813,0.3445518910884857,False,3,"[{""feature"": ""credit_amount"", ""from"": 1721.0, ""to"": 1463.0, ""delta"": -258.0}, {""feature"": ""duration"", ""from"": 15.0, ""to"": 11.0, ""delta"": -4.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1721.0 to about 1463.0."", ""Repayment duration could be shortened from 15.0 months to about 11.0 months."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000461,461,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.30584102869033813,0.5502901077270508,True,2,"[{""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000466,466,1,Reduce requested loan amount,0.38999999999999996,0.249241903424263,0.24467745423316956,False,2,"[{""feature"": ""credit_amount"", ""from"": 1659.0, ""to"": 1244.0, ""delta"": -415.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1659.0 to about 1244.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000466,466,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.249241903424263,0.25318822264671326,False,3,"[{""feature"": ""credit_amount"", ""from"": 1659.0, ""to"": 1410.0, ""delta"": -249.0}, {""feature"": ""duration"", ""from"": 24.0, ""to"": 18.0, ""delta"": -6.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1659.0 to about 1410.0."", ""Repayment duration could be shortened from 24.0 months to about 18.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000466,466,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.249241903424263,0.2862147390842438,False,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000471,471,1,Reduce requested loan amount,0.38999999999999996,0.2079123854637146,0.2261412888765335,False,2,"[{""feature"": ""credit_amount"", ""from"": 448.0, ""to"": 336.0, ""delta"": -112.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 448.0 to about 336.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000471,471,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.2079123854637146,0.228326678276062,False,3,"[{""feature"": ""credit_amount"", ""from"": 448.0, ""to"": 381.0, ""delta"": -67.0}, {""feature"": ""duration"", ""from"": 6.0, ""to"": 4.0, ""delta"": -2.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 448.0 to about 381.0."", ""Repayment duration could be shortened from 6.0 months to about 4.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000471,471,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.2079123854637146,0.324768990278244,False,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000472,472,1,Reduce requested loan amount,0.38999999999999996,0.2359214425086975,0.2575385570526123,False,2,"[{""feature"": ""credit_amount"", ""from"": 654.0, ""to"": 490.0, ""delta"": -164.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 654.0 to about 490.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000472,472,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.2359214425086975,0.2606648802757263,False,3,"[{""feature"": ""credit_amount"", ""from"": 654.0, ""to"": 556.0, ""delta"": -98.0}, {""feature"": ""duration"", ""from"": 9.0, ""to"": 7.0, ""delta"": -2.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 654.0 to about 556.0."", ""Repayment duration could be shortened from 9.0 months to about 7.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000472,472,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.2359214425086975,0.3883094787597656,False,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000475,475,1,Reduce requested loan amount,0.38999999999999996,0.1763838827610016,0.1802162528038025,False,1,"[{""feature"": ""credit_amount"", ""from"": 3114.0, ""to"": 2336.0, ""delta"": -778.0}]","[""Requested loan amount could be reduced from 3114.0 to about 2336.0.""]"
german,german_000475,475,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.1763838827610016,0.18498516082763672,False,2,"[{""feature"": ""credit_amount"", ""from"": 3114.0, ""to"": 2647.0, ""delta"": -467.0}, {""feature"": ""duration"", ""from"": 18.0, ""to"": 14.0, ""delta"": -4.0}]","[""Requested loan amount could be reduced from 3114.0 to about 2647.0."", ""Repayment duration could be shortened from 18.0 months to about 14.0 months.""]"
german,german_000475,475,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.1763838827610016,0.2966374158859253,False,1,"[{""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000477,477,1,Reduce requested loan amount,0.38999999999999996,0.319312185049057,0.3419913649559021,False,2,"[{""feature"": ""credit_amount"", ""from"": 5152.0, ""to"": 3864.0, ""delta"": -1288.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 5152.0 to about 3864.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000477,477,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.319312185049057,0.3592590093612671,False,3,"[{""feature"": ""credit_amount"", ""from"": 5152.0, ""to"": 4379.0, ""delta"": -773.0}, {""feature"": ""duration"", ""from"": 24.0, ""to"": 18.0, ""delta"": -6.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 5152.0 to about 4379.0."", ""Repayment duration could be shortened from 24.0 months to about 18.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000477,477,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.319312185049057,0.6353340744972229,True,3,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}, {""feature"": ""other_installment_plans"", ""from"": ""a141"", ""to"": ""a143""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable."", ""Other installment plan status could change from other installment plan at bank to no other installment plan.""]"
german,german_000481,481,1,Reduce requested loan amount,0.38999999999999996,0.16157209873199463,0.1752539575099945,False,2,"[{""feature"": ""credit_amount"", ""from"": 1201.0, ""to"": 901.0, ""delta"": -300.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1201.0 to about 901.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000481,481,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.16157209873199463,0.18724043667316437,False,3,"[{""feature"": ""credit_amount"", ""from"": 1201.0, ""to"": 1021.0, ""delta"": -180.0}, {""feature"": ""duration"", ""from"": 24.0, ""to"": 18.0, ""delta"": -6.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1201.0 to about 1021.0."", ""Repayment duration could be shortened from 24.0 months to about 18.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000481,481,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.16157209873199463,0.34030747413635254,False,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000482,482,1,Reduce requested loan amount,0.38999999999999996,0.3895459771156311,0.412815123796463,True,2,"[{""feature"": ""credit_amount"", ""from"": 3622.0, ""to"": 2716.0, ""delta"": -906.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 3622.0 to about 2716.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000482,482,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.3895459771156311,0.41733571887016296,True,3,"[{""feature"": ""credit_amount"", ""from"": 3622.0, ""to"": 3079.0, ""delta"": -543.0}, {""feature"": ""duration"", ""from"": 30.0, ""to"": 22.0, ""delta"": -8.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 3622.0 to about 3079.0."", ""Repayment duration could be shortened from 30.0 months to about 22.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000482,482,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.3895459771156311,0.499237984418869,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000485,485,1,Reduce requested loan amount,0.38999999999999996,0.3149125576019287,0.32464608550071716,False,2,"[{""feature"": ""credit_amount"", ""from"": 1209.0, ""to"": 907.0, ""delta"": -302.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1209.0 to about 907.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000485,485,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.3149125576019287,0.32665449380874634,False,3,"[{""feature"": ""credit_amount"", ""from"": 1209.0, ""to"": 1028.0, ""delta"": -181.0}, {""feature"": ""duration"", ""from"": 6.0, ""to"": 4.0, ""delta"": -2.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1209.0 to about 1028.0."", ""Repayment duration could be shortened from 6.0 months to about 4.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000485,485,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.3149125576019287,0.4556471109390259,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000491,491,1,Reduce requested loan amount,0.38999999999999996,0.17364919185638428,0.18069027364253998,False,2,"[{""feature"": ""credit_amount"", ""from"": 8318.0, ""to"": 6238.0, ""delta"": -2080.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 8318.0 to about 6238.0."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000491,491,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.17364919185638428,0.18720830976963043,False,3,"[{""feature"": ""credit_amount"", ""from"": 8318.0, ""to"": 7070.0, ""delta"": -1248.0}, {""feature"": ""duration"", ""from"": 27.0, ""to"": 20.0, ""delta"": -7.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 8318.0 to about 7070.0."", ""Repayment duration could be shortened from 27.0 months to about 20.0 months."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000491,491,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.17364919185638428,0.22697511315345764,False,2,"[{""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000496,496,1,Reduce requested loan amount,0.38999999999999996,0.2269631028175354,0.2335338592529297,False,2,"[{""feature"": ""credit_amount"", ""from"": 9034.0, ""to"": 6776.0, ""delta"": -2258.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 9034.0 to about 6776.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000496,496,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.2269631028175354,0.247517392039299,False,3,"[{""feature"": ""credit_amount"", ""from"": 9034.0, ""to"": 7679.0, ""delta"": -1355.0}, {""feature"": ""duration"", ""from"": 36.0, ""to"": 27.0, ""delta"": -9.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 9034.0 to about 7679.0."", ""Repayment duration could be shortened from 36.0 months to about 27.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000496,496,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.2269631028175354,0.4335216283798218,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a102"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000500,500,1,Reduce requested loan amount,0.38999999999999996,0.1450643390417099,0.15987542271614075,False,2,"[{""feature"": ""credit_amount"", ""from"": 3123.0, ""to"": 2342.0, ""delta"": -781.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 3123.0 to about 2342.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000500,500,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.1450643390417099,0.16947151720523834,False,3,"[{""feature"": ""credit_amount"", ""from"": 3123.0, ""to"": 2655.0, ""delta"": -468.0}, {""feature"": ""duration"", ""from"": 24.0, ""to"": 18.0, ""delta"": -6.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 3123.0 to about 2655.0."", ""Repayment duration could be shortened from 24.0 months to about 18.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
